"","date","experiment","round","assay","condition","control","plate","row","col","strain","set","trait","phenotype"
"6676","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"B","7","QX91",1,"norm.n",-58.3633954760454
"6677","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"B","7","QX456",2,"norm.n",42.4204183595239
"6678","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"B","7","QX166",1,"norm.n",12.0511638315785
"6679","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"B","7","QX413",2,"norm.n",-19.4726346913035
"6680","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"B","9","QX334",2,"median.EXT",19.5767589935393
"6681","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"B","9","QX39",1,"median.EXT",-106.257808223184
"6682","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"B","9","QX378",2,"median.EXT",132.432386984223
"6683","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"B","9","QX445",NA,"median.EXT",22.4460530191416
"6684","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"B","9","QX58",1,"median.EXT",67.1091125312323
"6685","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"B","9","QX442",2,"median.EXT",28.4555910195883
"6686","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"B","9","QX372",2,"median.EXT",-43.8751980313389
"6687","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"B","9","QX449",2,"median.EXT",45.2828285106283
"6688","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"B","9","QX20",1,"median.EXT",125.459931060348
"6689","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"B","9","QX334",2,"median.norm.EXT",-0.00678014253480944
"6690","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"B","9","QX39",1,"median.norm.EXT",-0.285297644587501
"6691","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"B","9","QX378",2,"median.norm.EXT",0.268360982517148
"6692","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"B","9","QX445",NA,"median.norm.EXT",0.011558508749323
"6693","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"B","9","QX58",1,"median.norm.EXT",0.153233398324037
"6694","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"B","9","QX442",2,"median.norm.EXT",0.0927207065993265
"6695","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"B","9","QX372",2,"median.norm.EXT",-0.101909395406486
"6696","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"B","9","QX449",2,"median.norm.EXT",0.103024248316583
"6697","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"B","9","QX20",1,"median.norm.EXT",0.360138114921339
"6698","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"B","9","QX334",2,"median.TOF",16.1225627353769
"6699","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"B","9","QX39",1,"median.TOF",-51.4468243851258
"6700","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"B","9","QX378",2,"median.TOF",55.8897991970649
"6701","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"B","9","QX445",NA,"median.TOF",8.55496126361313
"6702","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"B","9","QX58",1,"median.TOF",36.2730812847669
"6703","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"B","9","QX442",2,"median.TOF",12.2946717019172
"6704","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"B","9","QX372",2,"median.TOF",-26.9320638885915
"6705","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"B","9","QX449",2,"median.TOF",28.9499509222968
"6706","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"B","9","QX20",1,"median.TOF",29.763816998731
"6707","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"B","9","QX334",2,"norm.n",39.1698798188657
"6708","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"B","9","QX39",1,"norm.n",-20.891305244162
"6709","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"B","9","QX378",2,"norm.n",47.178679049003
"6710","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"B","9","QX445",NA,"norm.n",-17.7790802898519
"6711","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"B","9","QX58",1,"norm.n",33.4671689888783
"6712","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"B","9","QX442",2,"norm.n",-41.6406302851141
"6713","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"B","9","QX372",2,"norm.n",-50.2238986073804
"6714","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"B","9","QX449",2,"norm.n",57.1871079424255
"6715","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"B","9","QX20",1,"norm.n",14.4630961196239
"6716","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"B","11","QX321",NA,"median.EXT",5.91254143108746
"6717","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"B","11","QX411",2,"median.EXT",-86.0162745641102
"6718","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"B","11","QX336",2,"median.EXT",16.4250396715787
"6719","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"B","11","QX383",2,"median.EXT",64.2357910736557
"6720","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"B","11","QX333",2,"median.EXT",52.1389793204579
"6721","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"B","11","QX435",2,"median.EXT",76.2359834289889
"6722","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"B","11","QX321",NA,"median.norm.EXT",-0.0194368134834548
"6723","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"B","11","QX411",2,"median.norm.EXT",-0.237357361494808
"6724","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"B","11","QX336",2,"median.norm.EXT",0.0940452938595472
"6725","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"B","11","QX383",2,"median.norm.EXT",0.0899018314834535
"6726","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"B","11","QX333",2,"median.norm.EXT",0.0430487331977915
"6727","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"B","11","QX435",2,"median.norm.EXT",0.146971601335589
"6728","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"B","11","QX321",NA,"median.TOF",5.96204768102685
"6729","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"B","11","QX411",2,"median.TOF",-43.0390985698766
"6730","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"B","11","QX336",2,"median.TOF",10.5752072677393
"6731","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"B","11","QX383",2,"median.TOF",28.3773721270936
"6732","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"B","11","QX333",2,"median.TOF",35.2079759953679
"6733","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"B","11","QX435",2,"median.TOF",43.123300622259
"6734","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"B","11","QX321",NA,"norm.n",12.7322699702512
"6735","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"B","11","QX411",2,"norm.n",-15.2190566734572
"6736","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"B","11","QX336",2,"norm.n",-2.57551842083044
"6737","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"B","11","QX383",2,"norm.n",43.3572884859492
"6738","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"B","11","QX333",2,"norm.n",52.212239712353
"6739","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"B","11","QX435",2,"norm.n",11.9977083107508
"6740","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","1","QX444",2,"median.EXT",26.0367615380138
"6741","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","1","QX98",1,"median.EXT",-47.5580276465681
"6742","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","1","QX252",2,"median.EXT",-76.1069830829824
"6743","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","1","QX17",1,"median.EXT",75.8734905850455
"6744","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","1","QX187",1,"median.EXT",-42.9022333558928
"6745","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"C","1","QX270",2,"median.EXT",50.9583463496447
"6746","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","1","QX33",1,"median.EXT",-52.8791509952591
"6747","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","1","QX55",1,"median.EXT",28.9532168906549
"6748","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","1","QX444",2,"median.norm.EXT",0.00355228445770039
"6749","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","1","QX98",1,"median.norm.EXT",-0.138380727916488
"6750","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","1","QX252",2,"median.norm.EXT",-0.138561894213278
"6751","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","1","QX17",1,"median.norm.EXT",0.259128822889263
"6752","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","1","QX187",1,"median.norm.EXT",-0.136813922759121
"6753","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"C","1","QX270",2,"median.norm.EXT",0.164277041164261
"6754","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","1","QX33",1,"median.norm.EXT",-0.100126760335678
"6755","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","1","QX55",1,"median.norm.EXT",0.179621886861969
"6756","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","1","QX444",2,"median.TOF",21.2690551800746
"6757","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","1","QX98",1,"median.TOF",-21.7024749876859
"6758","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","1","QX252",2,"median.TOF",-24.0677844156636
"6759","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","1","QX17",1,"median.TOF",36.7177167739165
"6760","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","1","QX187",1,"median.TOF",-29.5392347655314
"6761","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"C","1","QX270",2,"median.TOF",31.0439027962568
"6762","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","1","QX33",1,"median.TOF",-35.8277313331285
"6763","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","1","QX55",1,"median.TOF",2.02390411837895
"6764","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","1","QX444",2,"norm.n",12.177589767398
"6765","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","1","QX98",1,"norm.n",-31.1006590726119
"6766","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","1","QX252",2,"norm.n",-55.7418528738575
"6767","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","1","QX17",1,"norm.n",-20.460222091406
"6768","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","1","QX187",1,"norm.n",-31.3184828434667
"6769","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"C","1","QX270",2,"norm.n",16.1075888136798
"6770","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","1","QX33",1,"norm.n",-24.6024710311292
"6771","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","1","QX55",1,"norm.n",-9.60671080626796
"6772","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","3","QX421",2,"median.EXT",-20.9946453901956
"6773","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","3","QX272",2,"median.EXT",-56.9448701803754
"6774","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","3","QX406",2,"median.EXT",9.4552313789629
"6775","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","3","QX220",1,"median.EXT",-73.7281055060735
"6776","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","3","QX88",1,"median.EXT",-14.3051133779028
"6777","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"C","3","QX204",1,"median.EXT",-51.8847834005478
"6778","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","3","QX332",2,"median.EXT",-19.5890573471907
"6779","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","3","QX254",2,"median.EXT",-68.8994982287464
"6780","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","3","QX421",2,"median.norm.EXT",-0.0391789033417145
"6781","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","3","QX272",2,"median.norm.EXT",-0.180563287902087
"6782","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","3","QX406",2,"median.norm.EXT",-0.0485704528746732
"6783","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","3","QX220",1,"median.norm.EXT",-0.215978332322042
"6784","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","3","QX88",1,"median.norm.EXT",-0.0112161022736612
"6785","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"C","3","QX204",1,"median.norm.EXT",-0.106854128677202
"6786","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","3","QX332",2,"median.norm.EXT",-0.0929050160907349
"6787","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","3","QX254",2,"median.norm.EXT",-0.0766079929531811
"6788","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","3","QX421",2,"median.TOF",-28.1615576994227
"6789","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","3","QX272",2,"median.TOF",-13.5206437329264
"6790","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","3","QX406",2,"median.TOF",6.44516370791534
"6791","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","3","QX220",1,"median.TOF",-43.5737015414303
"6792","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","3","QX88",1,"median.TOF",-1.97657237413373
"6793","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"C","3","QX204",1,"median.TOF",-29.0612477472426
"6794","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","3","QX332",2,"median.TOF",-4.42000551787927
"6795","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","3","QX254",2,"median.TOF",-39.4142931913962
"6796","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","3","QX421",2,"norm.n",-46.4930729396454
"6797","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","3","QX272",2,"norm.n",-13.1706212821674
"6798","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","3","QX406",2,"norm.n",-27.5755184208304
"6799","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","3","QX220",1,"norm.n",-33.3354638722449
"6800","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","3","QX88",1,"norm.n",37.6685074361838
"6801","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"C","3","QX204",1,"norm.n",-14.996709785211
"6802","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","3","QX332",2,"norm.n",3.25415704171245
"6803","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","3","QX254",2,"norm.n",-17.1542011578117
"6804","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","5","QX75",1,"median.EXT",-12.2192463674158
"6805","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","5","QX480",2,"median.EXT",128.889476657415
"6806","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","5","QX438",2,"median.EXT",-6.43502276046691
"6807","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","5","QX515",2,"median.EXT",67.8495661841024
"6808","20140714","RIAILs",2,"e","bleomycin","1percwater",7,"C","5","QX528",2,"median.EXT",-117.448868419656
"6809","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","5","QX127",1,"median.EXT",17.3396252213392
"6810","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","5","QX160",NA,"median.EXT",-8.79328995212945
"6811","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","5","QX484",2,"median.EXT",54.9772377804643
"6812","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","5","QX597",2,"median.EXT",25.2175949444682
"6813","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","5","QX75",1,"median.norm.EXT",-0.0130099360716858
"6814","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","5","QX480",2,"median.norm.EXT",0.308368289240892
"6815","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","5","QX438",2,"median.norm.EXT",-0.0790089591150309
"6816","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","5","QX515",2,"median.norm.EXT",0.209452725664955
"6817","20140714","RIAILs",2,"e","bleomycin","1percwater",7,"C","5","QX528",2,"median.norm.EXT",-0.216615807055343
"6818","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","5","QX127",1,"median.norm.EXT",0.0114836873965384
"6819","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","5","QX160",NA,"median.norm.EXT",-0.066592821435614
"6820","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","5","QX484",2,"median.norm.EXT",0.161463076038069
"6821","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","5","QX597",2,"median.norm.EXT",0.15094660710218
"6822","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","5","QX75",1,"median.TOF",-17.8340894113485
"6823","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","5","QX480",2,"median.TOF",57.3188412127236
"6824","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","5","QX438",2,"median.TOF",0.709969604591902
"6825","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","5","QX515",2,"median.TOF",23.7098978397616
"6826","20140714","RIAILs",2,"e","bleomycin","1percwater",7,"C","5","QX528",2,"median.TOF",-45.512856402774
"6827","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","5","QX127",1,"median.TOF",16.2786597629684
"6828","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","5","QX160",NA,"median.TOF",-6.34181003728113
"6829","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","5","QX484",2,"median.TOF",30.6722686668715
"6830","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","5","QX597",2,"median.TOF",-11.3340356642213
"6831","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","5","QX75",1,"norm.n",-32.8971692804212
"6832","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","5","QX480",2,"norm.n",46.1049587640728
"6833","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","5","QX438",2,"norm.n",54.7782966163826
"6834","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","5","QX515",2,"norm.n",15.7814418656509
"6835","20140714","RIAILs",2,"e","bleomycin","1percwater",7,"C","5","QX528",2,"norm.n",-32.1589515226453
"6836","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","5","QX127",1,"norm.n",26.7558029226869
"6837","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","5","QX160",NA,"norm.n",0.281156807522481
"6838","20140728","RIAILs",2,"i","bleomycin","1percwater",7,"C","5","QX484",2,"norm.n",50.8183931053709
"6839","20140729","RIAILs",2,"j","bleomycin","1percwater",7,"C","5","QX597",2,"norm.n",-19.3925537880575
"6840","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","7","QX476",2,"median.EXT",37.8882614365898
"6841","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","7","QX496",2,"median.EXT",-76.7975852997767
"6842","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","7","QX337",2,"median.EXT",-90.4541934988846
"6843","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","7","QX431",2,"median.EXT",103.060908135792
"6844","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","7","QX53",1,"median.EXT",72.8904232668987
"6845","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","7","QX452",2,"median.EXT",63.3709276103224
"6846","20140722","RIAILs",2,"h","bleomycin","1percwater",7,"C","7","QX165",1,"median.EXT",25.1513200197231
"6847","20140630","RIAILs",2,"a","bleomycin","1percwater",7,"C","7","QX476",2,"median.norm.EXT",0.063147572118704
"6848","20140701","RIAILs",2,"b","bleomycin","1percwater",7,"C","7","QX496",2,"median.norm.EXT",-0.170268968084798
"6849","20140707","RIAILs",2,"c","bleomycin","1percwater",7,"C","7","QX337",2,"median.norm.EXT",-0.256037322163719
"6850","20140708","RIAILs",2,"d","bleomycin","1percwater",7,"C","7","QX431",2,"median.norm.EXT",0.187038411079195
"6851","20140715","RIAILs",2,"f","bleomycin","1percwater",7,"C","7","QX53",1,"median.norm.EXT",0.173783079176554
"6852","20140721","RIAILs",2,"g","bleomycin","1percwater",7,"C","7","QX452",2,"median.norm.EXT",0.0819411389656346
